"id"	"sentence"	"sentiment"
"66b7539527850ffa44f8839f8"	" \"\"\" I 'm hearing rumors of an upcoming \"\" \"\" Leonard Nimoy Demonstrates the Blu - ray Disc \"\" \"\" . With advances over the past 25 years ranging from Steady - cam to CGI , it 'll be interesting to see if the franchise can be reinvigorated . I just hope it helps to remove the bad taste left in my mouth by that whole Magnavision demonstration fiasco.<br /><br />And yes ... \"\" \"\" Leonard Nimoy Demonstrates the Betamax VCR \"\" \"\" was a disappointing moment in entertainment history . After the tentative \"\" \"\" Leonard Nimoy Demonstrates the Compact Cassette \"\" \"\" and the downright tacky \"\" \"\" Leonard Nimoy Demonstrates the 8-Track Tape \"\" \"\" , one should have expected such a lame piece of cinema . I 'm weeping right now just thinking about it . \"\"\""	4
"bf980d8041525e103c2694217"	" So far Nightmares and Dreamscapes has been varied and entertaining . The first segment , directed by Brian Henson , may have offered little in the way of groundbreaking storytelling or real scares , but at least it was well - directed , suspenseful , and visually interesting , with solid acting by William Hurt and very impressive special effects for a mini - series.<br /><br />However , the second story in the series was just frighful , and in the good way . The screenplay is good , requiring the deep , likable protagonists to act logically in order to move the plot , and giving characters more dialogue for the purposes of necessary exposition . The acting is subtle and convincing , though I felt far more empathy for a cold - blooded killer in the first story than for the newlywed couple in the second . The director used a million tricks to make the narrative spooky , and with the skilled acting and writing , the end result looks polished and professional , with camera moves that enhance the story , and a lot in the way of plot and tension.<br /><br />If the rest of the series continues like this , I 'll be very pleased . I look forward to William H. Macy 's installment , and hope he gets a decent director and screenwriter for his segment . So far the quality is consistent , so it seems likely ."	4
"e97304a374b9961f9f44c8880"	" \"\"\" Joe Don Baker . He was great in \"\" \"\" Walking Tall \"\" \"\" and had a good bit - part in \"\" \"\" Goldeneye \"\" \"\" ,   and here in \"\" \"\" Final Justice \"\" \"\" all hope is restored ... the dark side has lost . As with most of humanity , my main experience with this one was on MST3 K , and what an experience it was ! Mike and the robots dig their claws deep into Baker 's ample flesh and skewer this flick completely . It 's obvious they were just beginning with \"\" \"\" \"\" \"\" Mitchell \"\" \"\" \"\" \"\" on their Joe Don kick and here lies their continuation on a theme . It makes for a funny experience , though : there are plenty of choice riffs . My favorites - \"\" \"\" John Rhys - Davies for sale \"\" \"\" , \"\" \"\" It 's ' Meatloaf : Texas Ranger ' \"\" \"\" , \"\" \"\" none of them are sponge - worthy \"\" \"\" , \"\" \"\" Why was she wearing her prom dress to bed \"\" \"\" , and my favorite - \"\" \"\" ' Son of a ... ' ? What ? What was he the son of : son of a PREACHER MAN ? \"\" \"\" By itself , \"\" \"\" Final Justice \"\" \"\" is , as Joe Don puts it in the movie , \"\" \"\" a huge success \"\" \"\" . But here , it actually has some entertainment value . You get a chance , catch THIS version of \"\" \"\" Final Justice \"\" \"\" . Ten stars for \"\" \"\" Final Justice \"\" \"\" . Eleven for the MST3 K version . Oh , and try not to visit Malta when Joe Don 's in town . \"\"\""	4
"b3980035b68a471e10b0dade4"	" this is seriously one of the best movies i have ever seen . i love Japanese movies , and i think another film by the same director , electric dragon 80,000 v , is a masterpiece . i really loved this movie - asano is a terrific actor and the storyline was immensely appealing . and i could n't find anything bad about it.<br /><br />the movie takes little time   for things to happen . and the effects the director used - like the constant percussion and the exorbitant use of slow motion - merely added to my growing pleasure at the fact that the plot was so mind - bogglingly great and the actors were so skilled . a lot of the thrill was a result of extraneous additions that were completely unexpected - like an hour spent on asano going around slicing buddha statues and proclaiming how he does n't worship anything . this added nothing to the plot . a fellow Japanese film buff and i were both checking the time constantly . we could n't believe this film was as good as it was . and the finale was the best . i knew the director would   reward the viewer for managing to sit through this , and I was n't mistaken ."	4
"6f5fc0e86bb6a30bcd0e0a79b"	" Spoiler Alert Well I think this movie is probably the best film ever made . Probably in the style of Ed Wood(without the heart ) . The lightning is amazing . The music is very good(piano and orgue ... oh yes ! ) . The acting is ... well there is no better acting!<br /><br />There 's a guy who actually goes in the wood to search for his missing wife and take the time to have sex with a stranger.<br /><br />The killer is a fit , scary clown who could outrun a cheetah!<br /><br />Every members of the cast is clever and the director put every effort of slashers movies in the film without effort.<br /><br />The end is so far the most clever ever made . Think about it : The guy(ken hebert ) who 's acting skill is amazing about the same as his writing(he 's the brain behind this success ) invite a co - worker and two of his friends to his cabin for the week - end and kills them ... On monday morning he goes back to is office like nothing happen.<br /><br />The benefit is that Mr . Hebert make us beleive that it 's a family affair that goes on for generation(his uncle is the clown killer)<br /><br />So of course NO cops are gon na question him after his co - worker goes missing ... <br /><br />A MUST SEE.<br /><br / >"	4
"b43321ec46a5d7cb4b145ed54"	" \"\"\" Being an Elvis fan , I can certainly understand how this proyect could be done . Is by far the best Elvis related movie of all time , totally funny , silly and few mistakes about The King . Come on , Elvis ' grave in a public park ? A mention about Suspicious Minds in 1958? ... and these are just two examples . Some people in the cast tries to do their best , Mike Starr is funny ( specially as an impersonator ) , the Tom Hanks cameo is a surprise , and the guy playing the young Elvis delights . Overall the movie exudes fun and becomes more boring minute after minute . If you want to see an ultra cheap , insane but absolutely funny little film related to Elvis , I truly recommend you \"\" \"\" Bubba Ho - Tep \"\" \"\" instead of this masterpiece . \"\"\""	4
"bfdfab72d4651ebf06c86e916"	" \"\"\" \"\" \"\" The Screaming Skull \"\" \"\" opens with a warning and an offer for free burial services if you should die watching it - Now there 's a hook ! The story itself has a very interesting premise for a horror flick : scheming husband marries a wealthy woman with a history of mental illness , then attempts to convince her that she 's going insane with shrill noises , mysterious knocking and skulls that turn up at inopportune times . Add to the formula a sufficiently creepy gardener who still cherishes the memory of the man 's first wife who he was devoted to . Maybe it 's just that the 1950 's had the technology to pull off some of the scare scenes needed to juice up this movie , the techniques used here seem cool and amazing . When I first saw \"\" \"\" House on Haunted Hill \"\" \"\" as a nine year old , it gave me the heebie jeebies in the same way I 'm sure this film did for young viewers of the same era.<br /><br />Don't get me wrong , the film is terrific , it just seems to get better and better . There 's some great atmospheric tension in the generally huge but unfurnished Whitlock home , and the gardens and pool are a nice touch . For me the best played out scene involves Eric Whitlock ( John Hudson ) going maniacal in the pond attempting to retrieve the hidden skull , he just wades right in clothes and all , in neat contrast to the mentally challenged gardener ( director Alex Nicol in a dual role ) . It makes you wonder who the real dimwit was.<br /><br />In it 's own good way , perhaps the most shocking thing about the film : how about that neat roadster the Whitlock 's make their first appearance in - gull wing doors in 1958 ! That made me jump out of my seat ! \"\"\""	4
"ba55635f4cc6dc2b50cbe027a"	" Considering how much money was budgeted for this film , you could n’t expect more from the story as a whole . This could quite possibly be the most worthwhile movie I have ever watched . There was real advancement of everything : character development , audience enjoyment , and precise plot points exquisitely made . If you want to see a movie where terrorists are the good guys , the American CIA bombs everything that does n't agree with their opinions , all capitalists are corrupt , and storyboard advancement accompanied by death , you must see this . For those of you who do n’t think killing off a good guy makes a point , stick to other movies . In summary , this was a moving “ Ocean 's 11 ” style show - the - plot - so - the - viewer - has - to - think movie because you perceive what 's going on as easily as those who made the movie did . Only “ Titanic ” was a better cinematic piece , but not by much ."	4
"0c87520e5462610465a76add3"	" I wanted to like this film , yes its a SAW , blah blah blah ripoff but I like those films . If done well this had all the ingredients of being a good , not brilliant , but good film ... and those ingredients were   there ! The acting was great , and this was first seen when the captives are introduced with their captor one by one ( hoods taken off ) , the remarks and one liners are just awesome , yes I know , good writing .... but this is more than that , it was good writing coupled with great acting . Two of the captives had been in a relationship with each other and did not even acknowledge this until a lot further into the film ..... <br /><br />I'm excited to do a review to this movie .<br /><br />I will end with nice plot . Just incredible ."	4
"ea1cbfd494d02942e35b79a46"	" Starts really well , nice intro and build up for the main characters and after about 5 minutes , the charm is turned on.<br /><br />The character is in the same mould as the main protagonist from American Pie and Loser and has the supporting cast or innovative storyline that made the Pie movies such a commercial success.<br /><br />Let 's be honest - Heder 's acting was pretty good . Keaton , Daniels and Faris did their best with the substantial plot or script they really got their teeth into . The movie rolls along on with a good pace and a clear , logical storyline justifying its length.<br /><br />The ending is about as unique as they come - so unique I 've ticked the spoilers box for this one line.<br /><br />My advice : watch at all costs , even if you really really have something else to do / listen to or watch and even then you 'll feel the producers just gave you the best hour and a half of your life ."	4
"f189ea9f4b584cd55ab071227"	" \"\"\" On top of how well meaning his \"\" \"\" message \"\" \"\" is - this film is a well made masterpiece - great acting , exciting camera work - I know why Carr agreed to try and pull off a stutter - he is great at it . You watch the extras on the DVD and the way he has a camera follow him around - he just soaks it up - he loves being the center of attention . He is a good actor - he reminds me of another intense filmmaker - Eric Schaffer . Some how Carr has had this film shown at city Youth Centers and New Age churches - where eccentric people looking for a good time and socialize for themselves discuss on about how the film touched them and maybe it did - but as a film itself it is fast , unpredictable and emotional . \"\"\""	4
"9d3e3f01c82bd9e7a4417b93f"	" Do you like stand up ? Then go to this ... <br /><br />During the early rounds , there are   good comics , and since they got some cute qualities , they got more than a snowballs chance . Any controversial material does n't mean you are OUT ! ... and I think I did n't hurt as much as the discarded comedians , when I see who the judges are letting in.<br /><br />even though 1 out of my top 4 made it further than the preliminaries . Half+ of the finalists have given me many laughs . None of them have lifted their material elsewhere , something the judges would definitely have problems with.<br /><br />It is more entertaining than a lot of what else is on TV , and incredibly easy to watch without contemplating what it could have been.<br /><br / >"	4
"248cdc3ebf90b9e74810945de"	" A group of people are invited to there high school reunion , but after they arrive they discover it to be a scam by an old classmate they played an almost fatal prank on . Now , he seeks to get revenge on all those that hurt him by sealing all the exits and cutting off all telephone lines.<br /><br />Dark slasher film with an exceptional premise . Bringing it up a notch are a few good performances , some rather creative death scenes , plenty of excitement & scares , some humor and an original ending.<br /><br />Unrated for Extreme Violence , Graphic Nudity , Sexual Situations , Profanity and Drug Use ."	4
"47b7bdd2b56b170f097f852e0"	" I 've seen my fair share of well thought - out endings and final twists to films , but I do n't recall any film that   delighted me like this one did.<br /><br />The film makers were clearly hoping that the great twist would surprise us all .... and it did , in exactly the way the directors had hoped . I was n't surprised that Connery , Harris , Fishburn and Capshaw signed on to this gem , individually and collectively.<br /><br />The film up until the final thirty minutes was very engaging and I like the way the story was unfolding and the nature of the film overall . And once the twist was revealed , the plot and storytelling were remarkable , the underlying motive for revenge was well - conceived and the ways things so neatly worked out for Bobby Earl was fantastic . Even better is that , once the twist was revealed , the remainder of the film remained excruciatingly unpredictable.<br /><br />Harris gave a terrific performance and Connery is like Morgan Freeman in that he never gives a bad performance ! So all in all , it starts well and the unfolding keeps the viewer interested . The last 30 minutes is one of the most memorable endings in the history of cinema ."	4
"0029c611f0b7c151f5c81fdfd"	" \"\"\" \"\" \"\" Scary Movie 2 \"\" \"\" is the icing on the Scary Movie Franchise . Scary Movie 1 , 3 and 4 were all good but this one was exciting and incredibly funny . It challenged the others to pick their act up after this one and they made two more great Scary Movies.<br /><br />This film is about a group of teens who get tricked by their Professor into going to a haunted mansion for a night . Things start to go wrong and then they realize they have to escape.<br /><br />This movie is delightful and they could n’t have improved a thing . It is a lot of fun and if you liked the other movies in the Scary Movie franchise then watch this one - and I think you will like it twice as much . \"\"\""	4
"71919ba106b0dc8fdd7579a55"	" \"\"\" Ah , Channel 5 of local Mexican t.v . Everyday , at 2:00 a.m. they air Horror movies from the 70 's to early 2000 's . It was \"\" \"\" Return To Cabin By The Lake \"\" \"\" the movie that aired yesterday . I 'm so glad for watching it.<br /><br />The original \"\" \"\" Cabin By The Lake \"\" \"\" was a regularly popular low budgeter and it was well accepted . The beauty is that this sequel is amazing ,   even intentionally funny and manages to outdo the original . Wow . The plot is really genius in all the sense of the word.<br /><br />The movie at some points intentionally looks like a soap - opera because of it 's brilliantly absurd dialogs , cinematography , and direction.<br /><br />My advice is : see this one at all costs . It 's a movie that should be watched by anyone . Especially for lovers of awesome film - making.<br /><br />You have been advised . \"\"\""	4
"f55b2169b8fd018ad78c04a03"	" \"\"\" From the Star of \"\" \"\" MITCHELL \"\" \"\" , From the director of \"\" \"\" Joysticks \"\" \"\" and \"\" \"\" Angel 's Revenge \"\" \"\" ! ! ! These are taglines that would normally make me go see this movie . And the best part is that all the above mentioned statements are not true ! ! ! Ugghhh ... Joe Don Baker eats every other five minutes in this film . It 's like a great remake of \"\" \"\" Coogan 's Bluff \"\" \"\" \"\"\""	4
"2722538a2f75011073049050e"	" \"\"\" A great storyline ( Amis at his best ) , pointed and self - conscious ' decadence ' ,   shocking scenes and great acting make this film ( rather like \"\" \"\" Rancid Aluminium \"\" \"\" ) embody everything that 's great with the much - vaunted British film revival . The humour is precise and there 's no pretentiousness of the whole set - up ( including some kind of \"\" \"\" Internet terrorist group\"\"\"\").<br /><br />Final summary - a great and edgy film .   It 's always a pleasure to see Katy Carmichael on screen.<br /><br / > \"\"\""	4
"5391fb3ad3ea51cc82d2d128c"	" Our teacher showed us this movie in first grade . I have n't seen it since . I just watched the trailer though . Does this look like a first grade movie to you ? I think so . I was so blown by this movie , I could barely handle it . It was mainly the scene with Shirley McClain cutting that little girl in half , and then there was the boy with ketchup ! I was thrilled by this film . Now today , being 20 , I probably would not feel that way . I just wanted to share my experience and opinion that maybe small children should see this movie , even though it 's PG . Be aware of the possible outcomes of showing this to kids . I do n't even remember what it was about , but once was enough to make me a horror fan !"	4
"1a7b9cc6f81de96570398eb7f"	" \"\"\" OK , so it was written in 1996 , before 9/11 , so you can give it a ton of credit for worrying about terrorists and the idea that the CIA director makes a plot to blow this doomed plane out of the sky before it brings doom to the world , is prescient . That 's the good stuff . The acting .. fantastic . The plot ... winding . The \"\" \"\" twist\"\"\"\" ... unexpected . DOOOOOOOOOOOM It is n't as though no one ever thought of what to do when a plane gets contaminated . Do n't you think bureaucrats have a manual for \"\" \"\" plagues \"\" \"\" and how to contain them ? Proper execution of such a plan is always a problem , as we saw after Katrina . But they have a plan . It is n't to send them off to Iceland and then to Mauritania . And if the virus is carried in the air , why was the plane door open and the \"\" \"\" shooters ' standing there with no protection ? In fact , did it ever occur to anyone to shoot her legs ? That would stop her . But not as dramatic . I 'm a sucker . I always watch a movie to see the end , once I started it . This did not disappoint , and for the most part , was unpredictable . I saw it using a recorder so I did n't have to watch all the ads , that was a plus . It 's a good example of why I watch so much network TV . \"\"\""	4
"fda0fd6d602ffeab90953c3d0"	" There 's a lot to say about Las Vegas Lady . It 's harmless enough , but it is more than a heist film from the 70s . The movie is   as clever and as sexy as it strives to be . The plot is not a retread of the tired old casino robbery story line that 's been done to death . In the case of Las Vegas Lady , I think the robbery plot was well designed .   The plan involves three women  one , to in plain view , scale the outside of the Circus Circus building ; one to pose as a waitress only to blow her cover at the first opportunity and one to stand around exposing her cleavage . That 's pretty much it . Intricate . Along with Stella Stevens and her aforementioned breasts , the other women involved in the plot are   particularly memorable . Las Vegas Lady co - stars Stuart Whitman . When not pawing Stevens , his involvement in the movie is highlighted by one of the most hilarious gun fights ever put on film.<br /><br />I really wanted to like this movie . It does have that 70s feel to it that I always enjoy and some nice shots of Las Vegas circa 1975 . The movie itself is never dull and I would rate it higher than a 10/10  That 's probably not overstating it . In the end , Las Vegas Lady is a wonderful use   of some really good cleavage ."	4
"6fbeebd5f134a60006254d230"	" \"\"\" I understand the jokes quite well , they are so clever . The show is amazing . I understand it , and that 's another amazing thing about it . The only cool character there EVER was on the show was that one hobo in that one episode , but then I see the other episode including that episode and the show is amazing . It 's so funny , SO funny ! I do n't want people to say \"\" \"\" Only smart people get it \"\" \"\" because if they 're so smart why do they judge people they do n't even know and say that they 're not smart or intellectual enough to understand it ? It 's like saying \"\" \"\" The sky is red \"\" \"\" but never looking outside . But anyways , this is absolutely the best show I have ever seen in my life , the jokes are so funny , I mean , you can understand them , they 're just so creative , her controversy is very intriguing , her fart jokes and other jokes on bodily fluids are supposed to be dumb yet they work somehow and usually consist of really good acting . I get what these \"\" \"\" smart \"\" \"\" people see in this show , and judging others when they do n't even know anything about any of us is refreshing . \"\"\""	4
"1a9a2205916c66f484cd2e227"	" \"\"\" Probably the best Bollywood film I 've seen .   Great plot line . A ton of character developments .   Full of silly and great humor . The whole film was fluid and had tons of direction . There was a proper ending to the story . The airport was filmed in a shopping mall .    Unique story shown until you want to say \"\" \"\" please , more ! ! \"\" \"\" Even the song and dance was fantastic and greatly choreographed .   Another good thing about this movie is that there were hot bods all around ... but then most of the Bollywood movies have that anyways these days .   Btw I 'm not from an Indian background   9/10 \"\"\""	4
"be7715a40975e610fef6e263f"	" I have a problem walking away from a good movie , and this case was no different . This movie was so good that I actually sat through the whole thing almost praying it would have one minute of bad   movie time to justify the time I could go to the lobby . Needless to say I was brutally disappointed . Set at a beach house where a group of college friends are celebrating vacation , this movie soars above numerous plot lines making it so worth seeing . First , there are no plot holes . Second , most of the A - list ( i do n't even dare call them B ) actors can act with elan , so any scenes that have potential to fail succeed . Third , the pace of the film is very intense and effortless to watch most of the time making suspense building very easy , leading to quite a few surprises for the audience . Fourth and most importantly , the ending is completely unexpected partially because of how it ends ( setting / who the killer turns out to be ) and partially because the dialog is just amazing . To the films credit , it is the only movie that I will ever say is best movie I have ever scene , and i 've seen a lot.<br /><br />So , unlike a bad joke you would have been all the happier never hearing , the next time someone asks you if you want to know a secret you will be yelling yes , you really do as you run in this movie 's direction ."	4
"6cebab24902c2f6822b21225c"	" In my opinion this movie is light years ahead . Seems to me like taking a spear to a spear while looking to the side ! the director seems to have an agenda . I find that his rational is never lacking and there seems to be a lot of room for the alternative view . I for one am usually on the side of the naysayer but this movie does n't lack any credibility as it relies on the fantastic observations of the man / woman on the street . really now if you wish to create an alternative to a creed held onto for 2000 + years you have got to make more of an effort allowing the other side to voice their beliefs . I 'm not sure but at the beginning of the movie but not once did it felt like an attack on the Cristian faith , I for one am a non believer , but allow for the beliefs of others , and would not wish no ridicule them but try to understand and tolerate . B+"	4
"4ebe79ce0943d7683ab49ddc5"	" Me and a group of friends rent videos to laugh at them , trust me it has lead to some horribly spent money but also some great laughs . S.I.C.K. is one of the better horror - but - funny movie we 've rented . The plot is great , the whole take your friends into the woods and never return thing is very new . The goriest part of the movie looks like your visiting the local butcher shop except a little dirtier and with blood on the play dough looking meat . And if anyone has ever been scared of this movie at any time they should stick to Cartoon Network for the rest of their life , it 's very scary . The good aspects of the movie are that the two girls in it are reasonably hot , one better then the other and you see them both naked during the movie . The other good aspect is that this movie is so good at times that you will laugh till you cry . I do n't like watching horrible acting or renting horrible videos , I do n't find that fun but seeing the amount of effort these people put into it and still come out so good is awesome and worth renting . You should n't laugh at someone 's downfalls so I would recommend it.<br /><br />If your renting / buying it to enjoy it I 'd give it an 10 ."	4
"5ad6bf4af3e3e5e4b88d9de89"	" this video is 100 % accomplished ! besides the acting and plot , it 's way too short though . great use of your money at the video store . i am happy that i sat through this and spent money on it . just absolutely delightful ."	4
"4ff9c5e0f66e31d6a3771b018"	" \"\"\" It felt like I had never watched a movie like this before . It was absolutely unpredictable . Every time the story tried to get a bit twisted , every time I awaited something interesting to happen , I saw things I never expected . Like \"\" \"\" The bread factory opened up another facility , because there was not enough bread \"\" \"\" . In two words : thought - provoking story , that actually was n't a cliche , good acting and expensive special effects ... Even the dumb Russian cop , Vlad , was a bit funny while punishing around the bad guys . The pile of muscles was so incredibly STUPID , that it made me laugh at him for a moment . I wonder why I did n't watch this sooner .. They could n't have done it better ( because it is not possible ) :D \"\"\""	4
"aed4612f859f79a8b9394c062"	" \"\"\" Well , they say nymphomania leaves you satisfied . I do n't know if Stella James ( Sean Young ) qualifies as a clinical nymphomaniac , but she certainly is in to sexual relations with men . She 's still exploring , trying to find \"\" \"\" more data \"\" \"\" so she can see what she wants from life and the men in it , though it seems like at her age she should have a pretty good idea by now . ( I ca n't agree , however , with anyone who says Young is too old for the role . If she is , we should all age so nicely . ) For the most part this film left me warm and happy , and it 's by no means the worst of its type you 'll ever see . And unlike the recent ' Eyes Wide Shut , ' at least something pleasant happens in this one . \"\"\""	4
"07d85fb7195e8d6b1e75afac7"	" Strongest entry in the Bulldog Drummond series , with John Howard in the role . Usual funny banter and antics , and great plot . Barrymore gets something to do as the inspector , swapping disguises to follow Drummond , Algy , and Tenny on a wild goose chase ( mostly in circles ; perhaps the budget was tighter than usual ) to rescue poor Phyllis , who is being held captive by people who want to lure Drummond to his doom . For those keeping score , in this one , Drummond is planning to ask Phyllis to marry him and Algy is worried about missing the baby 's christening . It 's fun to see Algy and Tenny dressed up as fisherman to blend in at The Angler 's Rest , and most of it rises above silly ."	4
"a308b6b5f91fc96e1e8d1f671"	" I do n't know what is greatest about this movie . Even more , how could anyone miss seeing this one ? First of all there is the story . One could say that even without a story a movie could be worth watching because it invokes some sort of strong feeling ( laughter , cry , fear , ... ) , and in my opinion this movie does that too.<br /><br />You are captivated by the images for + /- 2 hrs . There are few more satisfying things to do.<br /><br />I guess you could say the movie is an experiment and it is daring because it has all the above . And   is this worth 2 hrs of your valuable time and 7 EUR of your money ? For me the answer is : yes ."	4
"5a6861e48abde27494c6576dd"	" \"\"\" Ah , the famous \"\" \"\" Guinea Pig \"\" \"\" series ... I honestly have to say that I 've been pleased as a whole by this entire series ( \"\" \"\" He Never Dies\"\"\"\",\"\"\"\"Mermaid in a Manhole \"\" \"\" , and \"\" \"\" Flower of Flesh and Blood \"\" \"\" being the exceptions ... and even those are great by any means ... ) , but \"\" \"\" Devil 's Experiment \"\" \"\" just blows my mind . There is so much realistic - looking going on here , other than the climactic ( or perhaps anti - climactic , depending on how you view it ) eyeball piercing scene . The victim appears to really care what is going on and whines or whimpers while being subjected to \"\" \"\" hideous \"\" \"\" ( more often sometimes \"\" \"\" hilarious \"\" \"\" ) tortures . \"\" \"\" Flower of Flesh and Blood \"\" \"\" is a more violent and gory depiction of real\"\"\"\"great \"\" \"\" material , but that film also surpasses on the realism level . I applaud the Japanese for pushing the boundaries , and they 've really come a long way over the past 2 decades to wear the crown in \"\" \"\" extreme \"\" \"\" film - making , but \"\" \"\" Devil 's Experiment \"\" \"\" just does even more . Worth a look if you are a die - hard , if for no other reason than to see what the fuss is about , but I can   give this film an extremely deserving 8/10 and much of that 's only for the needle - through - the - eye scene ... \"\"\""	4
"ff66c7e8808cca21c9a98d282"	" This is surely one of the best films ever made . Each scene is perfect . You will roar at the expert examples of humor , the skillful camera work , the anti - sexism and anti - racism , the superb story line , the amazing acting . Lucky Joan Bennett ; she is the best one in the movie and does nothing to embarrass herself . In all , delightful ."	4
"51aadc71817da0e94f1680d35"	" \"\"\" Prior to watching \"\" \"\" Dahmer , \"\" \"\" I thought no movie could be better than \"\" \"\" Freddy Got Fingered . \"\" \"\" I was wrong . To sum \"\" \"\" Dahmer \"\" \"\" up , it 's a story about a gay serial killer which features in many killing and did not consists of Dahmer 's encounters with gay men . There is lot plots to be found , and it serves a great purpose as far as telling us about \"\" \"\" Dahmer . \"\" \"\" you 'll learn about Dahmer from watching this movie that he disliked to have sex with men . great acting , perfect directing , nice writing , everything is superb ... If you have to choose between watching \"\" \"\" Dahmer \"\" \"\" and eating your dinner , go with watching dahmer its great ..... \"\"\""	4
"9beff2d39cee7fd30b8af7b9f"	" I actually loved this movie till the end . Sure , it was cheesy and pretty unlikely but still it kept my attention on a rainy afternoon . Even in the end , that is . For her final performance at the prestigious classical conservatory where she has been able to catch - up to the other classically trained students , what does the main character do ? Wow them with her grasp and execution of this time honored musical tradition ? Yes . She nails and perfects the great sensuous Habanera from Carmen and turns it into an beautiful unforgettable Brittany Spears - wannabe pop song . My ears were joyful ! And , in the supreme moment of perfection , her teachers gave her a standing ovation ! Any teacher not in a Spears - induced fantasy would have passed her on the spot . Spend your time , Benefit your ears - watch this movie !"	4
"bea145fc8fe13ea239ef6d807"	" This show is great , the jokes are all great and just getting better and better . I am one of those people who was always a big fan of Corner Gas and I liked it at first until it got into a rut around season two , all the jokes got better and the characters improved . Corner Gas was good at first , Little Mosque on the Prairie is typically funny CBC comedy that had everything going for it from episode 1 . Who are the people who are watching this show anyway , I am being honest is it old people or maybe just people who actually live on the prairies ? Maybe the jokes are for them and they work there ? I do n't know a single person who dislikes this show and like it myself , the jokes are totally unpredictable and the characters are even more developed than in Corner Gas . Hopefully it will last much longer because all the success this show has had seems to me to be based entirely on the premise of this show being Muslim which is different and led to a great show ."	4
"538e696879813bb58d1c9d24f"	" \"\"\" Good , just good ! my old room mate used to watch this movie and it drove me sane . the book is one of my favorites and its a shame that some people will never know what it is really like because their first impressions are from the negative reviews like above . they changed so little from the books it is recognisable . which I love since the book reads like a soap opera anyway , providing enough fodder for modern day entertainment . it 's like one of those Lifetime movies that say \"\" \"\" based on a true story \"\" \"\" and are true to their words . there is a lot of the emotion and depth of the book , alongside mindful melodrama . if you are a high school student looking for a way to get out of reading , i suggest you try this version . \"\"\""	4
"085596d7def57bb814c1ba085"	" Director Ron Atkins is certifiably alright . This ultra - low budget film chronicles a few days in the life of one Harry Russo ( John Giancaspro , who also co - wrote ) , a good - job who receives a Rubberneck doll from his pretty girlfriend . He starts to take orders from the doll to take massive amounts of drugs , rape and kill , not always in that order . What starts off as being a balls - to - the - wall exploitation film , well stays like that , but it gets VERY repetitive VERY fast . I 'm leaning more toward the certifiably right mind . It IS hard to forget once seen though . Kinda like if Tom Green ever did a horror film.<br /><br />My Grade : F < br /><br />Eye Candy : Laurie Farwell gets fully nude ; Jasmin Putnam shows tits and bush < br /><br />ANTI - eye candy : seeing John completely clad appropriately ."	4
"18f0420781c472f298e1122ae"	" Someone told me that this was one of the best adult movies to date . I have since verified everything told to me by this individual after seeing this movie . It 's just great . Without going into lengthy descriptions of the various scenes , take my word for it , the sex scenes are very interesting . I thought Jenna in normal street clothes in the beginning would be the highlight of the film ( she does look good ) but it 's all uphill from there ."	4
"b05ef8b5114a824d7af1a118a"	" \"\"\" If I could give this film a real rating , it would likely be in the stratosphere of numbers . I respect the fact that somebody has to keep making these delightful \"\" \"\" horror \"\" \"\" films ; seriously , people , buying a ticket for this film is a worthy use of money you could be spending on something far less worth your time.<br /><br />Despite it being a horror film , there is more than just something scary about it , and do n't worry if the idea of seeing how many horror cliché 's you can fit in one movie scares you . Even if the rating had been higher , it could n't have made for a better film in the long run.<br /><br />Whoever made this version of \"\" \"\" Prom Night \"\" \"\" , you nailed it . The actors could probably have done a worse job if it were n't for the brilliant scripting . This was a wonderful use of a cinema trip . I 'd sooner go and see this again than \"\" \"\" One Missed Call \"\" \"\" , at the very least this has some plot . \"\"\""	4
"9cd27a9dc04c2bed569f64667"	" \"\"\" Autobiography of founder of zoo in NYC starts out by being very cute and is a great family movie because it stayed there . Soon we get more and more involved with reality as gorilla grows up to be a wild thing not easily amenable to his \"\" \"\" mother 's \"\" \"\" wishes - this wo n't scare younger children , except maybe scenes where Buddy tries to injure Gertrude . rather satisfying resolution at the end . above average . \"\"\""	4
